Date,Close,High,Low,Open,Volume
2025-01-03,4871.4501953125,4917.33984375,4861.1201171875,4915.5400390625,17720300
2025-01-06,4986.64013671875,4986.64013671875,4893.18994140625,4893.31982421875,27330700
2025-01-07,5011.81982421875,5030.830078125,4969.2998046875,4987.3798828125,23984900
2025-01-08,4996.39013671875,5036.240234375,4966.43994140625,5013.33984375,25784400
2025-01-09,5017.91015625,5022.14990234375,4967.6201171875,4982.75,17482000
2025-01-10,4977.259765625,5031.56005859375,4970.7900390625,5013.56005859375,23934100
2025-01-13,4954.2099609375,4964.77978515625,4916.8701171875,4964.77978515625,20145300
2025-01-14,4980.47021484375,5014.2998046875,4974.02978515625,4978.509765625,24052900
2025-01-15,5032.31005859375,5051.68994140625,4975.39013671875,4980.2099609375,26485400
2025-01-16,5106.93017578125,5107.31982421875,5065.22998046875,5065.22998046875,25068600
2025-01-17,5148.2998046875,5158.6298828125,5118.31005859375,5118.31005859375,30777500
2025-01-20,5164.43994140625,5183.27978515625,5142.60009765625,5150.759765625,24733800
2025-01-21,5165.9599609375,5171.22998046875,5151.830078125,5162.35986328125,20525600
2025-01-22,5205.830078125,5228.97998046875,5166.2998046875,5166.2998046875,21163300
2025-01-23,5217.5,5220.83984375,5184.830078125,5212.2998046875,20593300
2025-01-24,5219.3701171875,5260.27978515625,5209.64990234375,5229.60986328125,25905900
2025-01-27,5188.4501953125,5223.10009765625,5131.759765625,5212.89013671875,25310800
2025-01-28,5195.7099609375,5219.490234375,5179.490234375,5189.93017578125,22040700
2025-01-29,5230.66015625,5244.47021484375,5185.22998046875,5197.669921875,25665300
2025-01-30,5282.2099609375,5285.22021484375,5248.5,5248.5,23607500
2025-01-31,5286.8701171875,5314.2900390625,5273.490234375,5291.41015625,22051800
2025-02-03,5217.91015625,5228.669921875,5174.009765625,5228.60986328125,31040000
2025-02-04,5264.58984375,5267.58984375,5191.6201171875,5226.16015625,27864700
2025-02-05,5271.1201171875,5271.1201171875,5242.8798828125,5262.0,20217100
2025-02-06,5356.6298828125,5363.14013671875,5279.3798828125,5279.3798828125,35728700
2025-02-07,5325.39990234375,5358.66015625,5317.169921875,5348.3701171875,25721200
2025-02-10,5358.2998046875,5365.02978515625,5328.5400390625,5328.5400390625,20502800
2025-02-11,5390.91015625,5394.85986328125,5356.22998046875,5360.009765625,25696000
2025-02-12,5405.64990234375,5414.14013671875,5366.0,5399.89990234375,29850300
2025-02-13,5500.5,5502.10986328125,5424.3798828125,5424.3798828125,25967500
2025-02-14,5493.39990234375,5520.580078125,5483.2001953125,5496.669921875,25071600
2025-02-17,5519.830078125,5524.27001953125,5489.81005859375,5496.8701171875,16925000
2025-02-18,5533.83984375,5544.1201171875,5506.56982421875,5531.52978515625,21729400
2025-02-19,5461.169921875,5539.97021484375,5453.509765625,5530.5400390625,23584800
2025-02-20,5461.02978515625,5500.14990234375,5454.7998046875,5458.080078125,18755500
2025-02-21,5474.85009765625,5489.919921875,5454.580078125,5469.22998046875,25029300
