Date,Close,High,Low,Open,Volume
2025-01-02,49765.19921875,50023.96875,49606.87890625,49606.87890625,87535300
2025-01-03,48957.23828125,49847.30859375,48878.3984375,49760.23828125,112782300
2025-01-06,49493.55859375,50131.3515625,49093.640625,49187.91015625,139872100
2025-01-07,50085.5,50259.109375,49567.76953125,49567.76953125,142173400
2025-01-08,49634.26171875,50114.7890625,49492.28125,50114.7890625,154747700
2025-01-09,49807.9609375,50609.890625,49639.51953125,49639.51953125,63313100
2025-01-10,49596.69921875,49953.7890625,49435.16015625,49734.96875,160536300
2025-01-13,49829.96875,49917.76953125,49320.01171875,49609.8203125,169265000
2025-01-14,49844.0,50183.609375,49754.0703125,49833.96875,187154900
2025-01-15,50242.83984375,50323.0,49905.51953125,49931.01171875,201696100
2025-01-16,49948.1484375,50379.28125,49888.578125,50314.8984375,199200100
2025-01-17,49940.890625,50434.73046875,49907.30859375,49963.640625,145650700
2025-01-20,50201.3203125,50317.41015625,49895.96875,49923.78125,48486800
2025-01-21,50450.26171875,50664.12890625,50104.3203125,50205.44921875,152784600
2025-01-22,50944.578125,51374.48828125,50214.78125,50517.078125,246763600
2025-01-23,51054.91015625,51324.75,50358.80078125,50989.19140625,201852500
2025-01-24,51357.30859375,51455.5390625,50999.0390625,51059.3984375,188988000
2025-01-27,51687.44921875,51874.6484375,51125.91015625,51173.41015625,141375900
2025-01-28,51535.9609375,51846.19140625,51393.0703125,51696.30859375,194650000
2025-01-29,51555.78125,51650.1015625,51022.671875,51487.55859375,176057000
2025-01-30,52050.25,52375.6484375,51589.62890625,51619.5390625,174076600
2025-01-31,51209.53125,52313.9609375,51080.87109375,52025.4296875,227881200
2025-02-04,51889.75,52074.55859375,51200.3984375,51407.23046875,255089100
2025-02-05,51570.19140625,52696.53125,51425.078125,51853.359375,239296000
2025-02-06,52674.7890625,52773.03125,51579.2890625,51579.2890625,260554400
2025-02-07,52817.75,52955.76171875,52603.6484375,52666.51171875,174281200
2025-02-10,52928.12109375,53378.0390625,52870.3984375,52883.23046875,202338600
2025-02-11,53451.640625,53579.94140625,52572.94140625,52901.19140625,204640300
2025-02-12,54065.71875,54234.6484375,53003.05078125,53340.2890625,242024100
2025-02-13,54160.109375,54440.37109375,53883.12890625,54046.33984375,205219300
2025-02-14,54077.94140625,54325.2109375,53948.5,54137.44140625,289621500
2025-02-17,54291.640625,54349.94921875,53762.359375,54068.05078125,25452300
2025-02-18,54476.73828125,54670.8515625,53972.1796875,54294.828125,170281000
2025-02-19,54096.51171875,54477.08984375,53977.421875,54426.578125,163857100
2025-02-20,54303.9296875,54506.94140625,53824.12109375,54118.4609375,136034500
2025-02-21,53738.75,54382.2109375,53462.8984375,54310.0,92877500
2025-02-24,53704.44921875,53980.44921875,53250.30078125,53784.44921875,153016300
2025-02-25,53050.328125,53771.51953125,52888.8515625,53771.51953125,225733300
2025-02-26,53296.7109375,53475.73828125,52830.828125,53090.25,237113000
2025-02-27,52607.609375,53446.3515625,52333.76171875,53434.3203125,239110200
2025-02-28,52325.73046875,52893.30078125,52235.21875,52665.44140625,484856000
2025-03-03,52081.58984375,53372.921875,52010.73828125,52259.48828125,177885000
2025-03-04,52384.71875,52690.73046875,50964.73046875,51938.91015625,262433700
2025-03-05,52709.3984375,52748.8515625,52276.75,52421.390625,200899400
2025-03-06,52816.4296875,53372.671875,52392.5390625,52709.19921875,245438200
2025-03-07,52839.62890625,52901.23046875,51839.1484375,52758.921875,190650400
2025-03-10,51726.87890625,52858.4609375,51389.671875,52858.4609375,194675000
2025-03-11,51510.6796875,51855.25,51159.3984375,51756.5,215530600
2025-03-12,52041.01171875,52122.21875,51305.140625,51526.87890625,232437300
2025-03-13,51877.12109375,52268.98046875,51798.69921875,52021.1015625,179916700
2025-03-14,52484.28125,52626.94921875,51983.0390625,51988.671875,226977800
2025-03-18,52773.3203125,53180.1015625,52598.48828125,52665.890625,200231400
2025-03-19,53060.76171875,53339.98828125,52677.03125,52747.05078125,213695800
2025-03-20,53100.828125,53163.80859375,52837.8515625,53093.80078125,193186400
2025-03-21,52672.421875,53167.69140625,52525.640625,53156.44140625,699295600
2025-03-24,52674.83984375,52994.03125,52599.94140625,52780.7890625,153630100
2025-03-25,53203.26171875,53283.3515625,52670.05859375,52670.05859375,186158900
