Price,Close,High,Low,Open,Volume
Ticker,IMOEX.ME,IMOEX.ME,IMOEX.ME,IMOEX.ME,IMOEX.ME
Date,,,,,
2023-09-19,3083.85009765625,3141.3798828125,3054.25,3134.3701171875,0
2023-09-20,3068.14990234375,3091.050048828125,3013.75,3061.179931640625,0
2023-09-21,3019.219970703125,3062.679931640625,3009.889892578125,3058.199951171875,0
2023-09-22,3049.070068359375,3051.68994140625,2988.0400390625,3009.8701171875,0
2023-09-25,3045.389892578125,3056.22998046875,3025.889892578125,3051.85009765625,0
2023-09-26,3051.909912109375,3051.909912109375,3001.919921875,3034.22998046875,0
2023-09-27,3067.610107421875,3081.409912109375,3052.590087890625,3053.3701171875,0
2023-09-28,3108.070068359375,3108.070068359375,3076.639892578125,3080.81005859375,0
2023-09-29,3133.260009765625,3141.1201171875,3106.969970703125,3121.070068359375,0
2023-10-02,3132.330078125,3162.530029296875,3125.580078125,3141.68994140625,0
2023-10-03,3143.8798828125,3146.330078125,3103.6298828125,3134.449951171875,0
2023-10-04,3134.25,3154.969970703125,3130.030029296875,3138.6201171875,0
2023-10-05,3131.760009765625,3138.5,3112.9599609375,3126.7099609375,0
2023-10-06,3144.889892578125,3145.010009765625,3121.0,3138.8701171875,0
2023-10-09,3174.02001953125,3185.860107421875,3164.6298828125,3166.2099609375,0
2023-10-10,3177.030029296875,3182.080078125,3162.610107421875,3175.080078125,0
2023-10-11,3194.1201171875,3196.43994140625,3168.2900390625,3174.989990234375,0
2023-10-12,3174.659912109375,3178.5,3122.580078125,3130.0400390625,0
2023-10-13,3192.330078125,3195.22998046875,3176.169921875,3182.469970703125,0
2023-10-16,3234.780029296875,3235.659912109375,3202.93994140625,3204.81005859375,0
2023-10-17,3247.14990234375,3252.550048828125,3228.110107421875,3239.3701171875,0
2023-10-18,3249.2099609375,3262.5400390625,3225.43994140625,3252.31005859375,0
2023-10-19,3255.159912109375,3260.449951171875,3232.159912109375,3245.260009765625,0
2023-10-20,3269.27001953125,3269.7099609375,3236.31005859375,3257.85009765625,0
2023-10-23,3263.679931640625,3283.800048828125,3248.389892578125,3271.760009765625,0
2023-10-24,3265.010009765625,3266.590087890625,3237.080078125,3256.2900390625,0
2023-10-25,3265.280029296875,3269.760009765625,3243.25,3265.179931640625,0
2023-10-26,3223.889892578125,3283.489990234375,3221.7900390625,3272.7099609375,0
2023-10-27,3224.179931640625,3241.550048828125,3185.840087890625,3219.489990234375,0
2023-10-30,3227.070068359375,3246.0,3219.699951171875,3232.820068359375,0
2023-10-31,3200.969970703125,3226.8798828125,3176.530029296875,3221.080078125,0
2023-11-01,3206.52001953125,3214.830078125,3191.340087890625,3192.9599609375,0
2023-11-02,3197.219970703125,3228.4599609375,3197.219970703125,3216.919921875,0
2023-11-03,3208.6298828125,3212.81005859375,3182.169921875,3207.0400390625,0
2023-11-06,3235.110107421875,3237.090087890625,3207.10009765625,3207.469970703125,0
2023-11-07,3246.340087890625,3246.64990234375,3228.4599609375,3239.97998046875,0
2023-11-08,3245.429931640625,3257.320068359375,3233.110107421875,3238.81005859375,0
2023-11-09,3239.919921875,3245.110107421875,3222.340087890625,3241.5,0
2023-11-10,3242.06005859375,3246.31005859375,3229.10009765625,3236.030029296875,0
2023-11-13,3248.27001953125,3251.739990234375,3235.06005859375,3241.31005859375,0
2023-11-14,3212.389892578125,3236.47998046875,3192.320068359375,3236.47998046875,0
2023-11-15,3215.110107421875,3221.219970703125,3182.780029296875,3195.429931640625,0
2023-11-16,3189.080078125,3215.929931640625,3184.969970703125,3209.330078125,0
2023-11-17,3206.340087890625,3208.169921875,3151.949951171875,3172.780029296875,0
2023-11-20,3207.360107421875,3216.72998046875,3194.39990234375,3205.72998046875,0
2023-11-21,3218.47998046875,3219.110107421875,3193.4599609375,3198.72998046875,0
2023-11-22,3230.64990234375,3239.169921875,3220.3701171875,3221.89990234375,0
2023-11-23,3221.050048828125,3238.81005859375,3218.719970703125,3233.090087890625,0
2023-11-24,3217.760009765625,3231.77001953125,3203.6201171875,3223.75,0
2023-11-27,3191.050048828125,3224.610107421875,3178.199951171875,3220.25,0
2023-11-28,3196.360107421875,3197.610107421875,3157.550048828125,3189.159912109375,0
2023-11-29,3173.52001953125,3200.330078125,3173.3701171875,3196.75,0
2023-11-30,3165.7900390625,3176.530029296875,3146.530029296875,3176.5,0
2023-12-01,3142.2900390625,3162.969970703125,3136.56005859375,3155.8701171875,0
2023-12-04,3114.409912109375,3126.550048828125,3096.280029296875,3123.179931640625,0
2023-12-05,3129.330078125,3134.570068359375,3090.31005859375,3102.300048828125,0
2023-12-06,3079.5,3146.52001953125,3077.93994140625,3139.889892578125,0
2023-12-07,3073.6298828125,3084.5,3041.110107421875,3065.929931640625,0
2023-12-08,3079.989990234375,3100.219970703125,3067.4599609375,3079.8798828125,0
2023-12-11,3026.169921875,3082.300048828125,3025.739990234375,3081.8798828125,0
2023-12-12,3019.889892578125,3046.81005859375,2992.5,3020.610107421875,0
2023-12-13,3032.219970703125,3043.419921875,3002.3798828125,3011.989990234375,0
2023-12-14,3008.840087890625,3057.080078125,3005.93994140625,3046.429931640625,0
2023-12-15,3033.889892578125,3037.2900390625,2959.2900390625,2959.2900390625,0
2023-12-18,3076.260009765625,3090.0400390625,3048.820068359375,3052.139892578125,0
2023-12-19,3083.639892578125,3091.260009765625,3066.340087890625,3084.1201171875,0
2023-12-20,3104.659912109375,3113.919921875,3088.739990234375,3091.35009765625,0
2023-12-21,3073.570068359375,3095.010009765625,3050.0,3093.4599609375,0
2023-12-22,3092.580078125,3102.75,3075.56005859375,3076.31005859375,0
2023-12-26,3094.719970703125,3098.68994140625,3080.919921875,3090.389892578125,0
2023-12-27,3097.489990234375,3112.18994140625,3097.31005859375,3100.989990234375,0
2023-12-28,3101.989990234375,3101.989990234375,3081.97998046875,3099.56005859375,0
2023-12-29,3099.110107421875,3102.080078125,3086.260009765625,3092.659912109375,0
