Date,Close,High,Low,Open,Volume
2025-01-01,2439.219970703125,2439.219970703125,2421.830078125,2424.659912109375,27850000
2025-01-02,2452.889892578125,2455.110107421875,2436.719970703125,2443.449951171875,46753500
2025-01-06,2500.969970703125,2500.969970703125,2477.929931640625,2478.909912109375,67561900
2025-01-07,2500.72998046875,2509.4599609375,2494.840087890625,2503.449951171875,62718400
2025-01-08,2480.6201171875,2500.739990234375,2474.139892578125,2499.7900390625,51850700
2025-01-09,2488.360107421875,2494.080078125,2478.010009765625,2487.2099609375,81325600
2025-01-13,2490.8701171875,2508.780029296875,2479.030029296875,2494.0400390625,81141800
2025-01-14,2526.659912109375,2526.659912109375,2503.050048828125,2508.590087890625,71584000
2025-01-15,2558.580078125,2558.580078125,2518.280029296875,2527.06005859375,58521700
2025-01-16,2567.070068359375,2574.389892578125,2556.39990234375,2567.219970703125,74837100
2025-01-20,2593.8798828125,2595.56005859375,2568.080078125,2592.93994140625,58791000
2025-01-21,2592.85009765625,2604.760009765625,2585.409912109375,2588.360107421875,44019400
2025-01-22,2574.739990234375,2596.739990234375,2568.1201171875,2596.739990234375,48768200
2025-01-23,2557.89990234375,2578.389892578125,2553.169921875,2577.860107421875,97453300
2025-01-27,2502.989990234375,2530.570068359375,2494.340087890625,2529.820068359375,55929500
2025-01-28,2506.25,2515.090087890625,2489.97998046875,2504.97998046875,67415600
2025-01-29,2519.4599609375,2533.090087890625,2513.14990234375,2516.679931640625,53470800
2025-01-30,2500.60009765625,2515.64990234375,2492.719970703125,2502.7900390625,83259300
2025-02-03,2501.860107421875,2501.860107421875,2478.25,2486.47998046875,56157200
2025-02-04,2537.97998046875,2537.97998046875,2512.47998046875,2517.419921875,60457800
2025-02-05,2578.300048828125,2584.669921875,2542.510009765625,2542.830078125,76382500
2025-02-06,2573.4599609375,2585.070068359375,2569.669921875,2576.760009765625,213380900
2025-02-10,2588.35009765625,2588.35009765625,2562.5,2567.10009765625,50682400
2025-02-11,2568.449951171875,2579.389892578125,2562.9599609375,2578.1201171875,46343900
2025-02-12,2530.300048828125,2567.330078125,2515.340087890625,2565.5,44139900
2025-02-13,2574.10009765625,2574.10009765625,2528.2900390625,2528.2900390625,71327200
2025-02-17,2571.2099609375,2593.889892578125,2560.639892578125,2586.3798828125,40319400
2025-02-18,2609.68994140625,2610.830078125,2575.52001953125,2576.419921875,65269300
2025-02-19,2602.6298828125,2619.6201171875,2599.419921875,2610.830078125,46584800
2025-02-20,2588.39990234375,2610.27001953125,2583.780029296875,2604.449951171875,61272000
2025-02-24,2538.219970703125,2562.239990234375,2530.300048828125,2561.7099609375,52937300
2025-02-25,2531.949951171875,2554.10009765625,2531.719970703125,2534.929931640625,56220000
2025-02-26,2542.5,2554.919921875,2529.89990234375,2544.52001953125,42267800
2025-02-27,2542.52001953125,2549.449951171875,2532.68994140625,2544.780029296875,99532700
2025-03-03,2564.9599609375,2575.510009765625,2537.090087890625,2537.2099609375,61035900
2025-03-04,2511.139892578125,2562.0400390625,2509.840087890625,2550.659912109375,68792300
2025-03-05,2535.550048828125,2541.64990234375,2522.81005859375,2525.449951171875,43260200
2025-03-06,2519.610107421875,2535.280029296875,2506.7900390625,2534.35009765625,50323300
2025-03-10,2527.22998046875,2550.56005859375,2520.659912109375,2545.679931640625,61889500
2025-03-11,2516.739990234375,2516.739990234375,2481.429931640625,2515.330078125,69203500
2025-03-12,2554.780029296875,2561.550048828125,2523.18994140625,2524.080078125,65842900
2025-03-13,2568.580078125,2574.5400390625,2556.330078125,2560.340087890625,60657000
2025-03-17,2591.610107421875,2599.72998046875,2582.639892578125,2591.169921875,59025800
2025-03-18,2564.47998046875,2593.260009765625,2554.3701171875,2593.260009765625,96258000
2025-03-19,2540.56005859375,2567.159912109375,2522.800048828125,2563.800048828125,66469400
2025-03-20,2531.3701171875,2553.0,2503.090087890625,2549.56005859375,101187700
2025-03-24,2486.14990234375,2486.14990234375,2454.919921875,2457.669921875,74085300
2025-03-25,2495.47998046875,2497.110107421875,2471.969970703125,2485.5400390625,62645400
2025-03-26,2463.419921875,2503.35009765625,2452.530029296875,2502.840087890625,45574300
