Date,Close,High,Low,Open,Volume
2025-01-02,24898.0,25003.19921875,24777.099609375,24821.19921875,215089400
2025-01-03,25073.5,25086.0,24940.0,24940.0,186569100
2025-01-06,24999.80078125,25222.400390625,24967.900390625,25169.0,239976800
2025-01-07,24929.900390625,25197.0,24863.900390625,25059.900390625,237759800
2025-01-08,25051.69921875,25061.599609375,24856.19921875,24930.0,249050200
2025-01-09,25073.400390625,25100.19921875,25025.099609375,25040.099609375,102055300
2025-01-10,24767.69921875,25003.400390625,24693.80078125,25003.400390625,286998300
2025-01-13,24536.30078125,24668.099609375,24519.80078125,24629.099609375,243466400
2025-01-14,24588.599609375,24623.19921875,24469.900390625,24566.400390625,226054200
2025-01-15,24789.30078125,24879.19921875,24733.400390625,24733.400390625,214065500
2025-01-16,24846.19921875,24884.19921875,24771.900390625,24826.19921875,231750100
2025-01-17,25067.900390625,25088.0,24931.19921875,24931.19921875,216651200
2025-01-20,25130.80078125,25245.80078125,25064.30078125,25064.30078125,51725900
2025-01-21,25281.599609375,25316.099609375,25134.099609375,25167.30078125,227097500
2025-01-22,25311.5,25368.900390625,25281.19921875,25315.19921875,204134500
2025-01-23,25434.099609375,25441.099609375,25308.19921875,25308.19921875,201243100
2025-01-24,25468.5,25500.80078125,25415.400390625,25442.599609375,191948400
2025-01-27,25289.19921875,25347.900390625,25204.099609375,25347.900390625,232863700
2025-01-28,25419.5,25425.900390625,25277.099609375,25322.30078125,202058100
2025-01-29,25473.30078125,25554.30078125,25361.30078125,25411.599609375,182757300
2025-01-30,25808.30078125,25875.599609375,25549.900390625,25549.900390625,225807000
2025-01-31,25533.099609375,25869.80078125,25526.0,25822.80078125,249261900
2025-02-03,25241.80078125,25368.900390625,24742.900390625,25139.400390625,322868900
2025-02-04,25279.400390625,25446.19921875,25259.400390625,25270.30078125,241818100
2025-02-05,25569.80078125,25571.099609375,25307.30078125,25312.80078125,253026000
2025-02-06,25534.5,25669.80078125,25402.80078125,25611.0,242542000
2025-02-07,25442.900390625,25587.5,25380.400390625,25544.599609375,238132400
2025-02-10,25658.900390625,25720.599609375,25562.80078125,25562.80078125,275555500
2025-02-11,25631.80078125,25672.900390625,25480.30078125,25634.30078125,224685900
2025-02-12,25563.099609375,25625.30078125,25453.900390625,25503.30078125,210483500
2025-02-13,25698.5,25713.30078125,25579.30078125,25579.30078125,203033900
2025-02-14,25483.19921875,25701.30078125,25470.80078125,25700.900390625,226493100
2025-02-18,25648.80078125,25668.900390625,25424.0,25510.900390625,289906600
2025-02-19,25626.19921875,25635.5,25439.400390625,25605.69921875,233785200
2025-02-20,25514.099609375,25632.599609375,25436.900390625,25617.19921875,267026600
2025-02-21,25147.0,25538.80078125,25126.69921875,25538.80078125,263242700
2025-02-24,25151.30078125,25255.900390625,25020.0,25157.5,247217200
2025-02-25,25204.0,25258.30078125,24946.099609375,25147.0,292375600
2025-02-26,25328.400390625,25441.69921875,25208.69921875,25240.80078125,228348000
2025-02-27,25128.19921875,25417.5,25128.19921875,25366.19921875,275138100
2025-02-28,25393.5,25393.69921875,25012.80078125,25096.19921875,450777100
2025-03-03,25001.599609375,25559.5,24885.69921875,25411.599609375,340862200
2025-03-04,24572.0,24862.19921875,24344.80078125,24862.19921875,350240700
2025-03-05,24870.80078125,24881.80078125,24549.0,24555.900390625,323156900
2025-03-06,24584.0,24828.400390625,24476.5,24735.0,332961300
2025-03-07,24758.80078125,24825.400390625,24458.5,24547.19921875,301444800
2025-03-10,24380.69921875,24601.30078125,24250.0,24601.30078125,459731100
2025-03-11,24248.19921875,24493.5,24155.599609375,24363.0,365186900
2025-03-12,24423.30078125,24516.30078125,24227.80078125,24334.0,332655500
2025-03-13,24203.19921875,24467.599609375,24145.599609375,24375.099609375,343747400
2025-03-14,24553.400390625,24565.400390625,24293.19921875,24301.69921875,262196500
2025-03-17,24785.099609375,24806.80078125,24550.099609375,24550.099609375,331049100
