Date,Close,High,Low,Open,Volume
2025-01-02,4289.52001953125,4296.6298828125,4246.64990234375,4275.009765625,3673900
2025-01-03,4259.1298828125,4288.77001953125,4256.669921875,4285.25,5102800
2025-01-06,4284.41015625,4287.830078125,4251.580078125,4270.08984375,6553800
2025-01-07,4300.56005859375,4319.9599609375,4286.75,4307.0498046875,5956000
2025-01-08,4299.27978515625,4314.39013671875,4275.990234375,4309.64990234375,6124100
2025-01-09,4301.83984375,4313.06005859375,4281.43017578125,4287.66015625,3924300
2025-01-10,4233.93017578125,4305.77001953125,4233.93017578125,4300.2099609375,5741100
2025-01-13,4199.02978515625,4220.47998046875,4186.16015625,4217.77978515625,7035300
2025-01-14,4200.64990234375,4238.669921875,4200.64990234375,4218.22998046875,5968500
2025-01-15,4234.75,4235.4599609375,4198.60009765625,4217.509765625,6411500
2025-01-16,4244.47998046875,4260.759765625,4228.2998046875,4260.68017578125,6662600
2025-01-17,4260.18994140625,4281.919921875,4252.52978515625,4268.919921875,6468500
2025-01-20,4271.75,4282.7001953125,4248.97021484375,4249.9501953125,4250600
2025-01-21,4268.10009765625,4273.7998046875,4259.759765625,4264.759765625,5134800
2025-01-22,4242.33984375,4277.47998046875,4240.64013671875,4272.6298828125,5808400
2025-01-23,4242.740234375,4245.66015625,4228.77001953125,4233.77978515625,5496900
2025-01-24,4258.02001953125,4276.169921875,4242.919921875,4259.18994140625,5706400
2025-01-27,4278.669921875,4285.2900390625,4226.18994140625,4228.31982421875,5685800
2025-01-28,4300.9599609375,4322.9501953125,4275.06005859375,4279.9599609375,5780600
2025-01-29,4299.85986328125,4323.0400390625,4297.9501953125,4302.9501953125,5518000
2025-01-30,4328.81005859375,4336.990234375,4304.39013671875,4318.22998046875,4802900
2025-01-31,4326.0498046875,4342.81005859375,4318.6201171875,4329.08984375,6792800
2025-02-03,4273.75,4274.89013671875,4246.72021484375,4254.97021484375,5483600
2025-02-04,4277.18017578125,4291.5498046875,4260.72021484375,4286.7998046875,5877800
2025-02-05,4286.85986328125,4286.85986328125,4257.81005859375,4273.3798828125,4715600
2025-02-06,4337.47021484375,4339.47021484375,4299.06005859375,4309.5400390625,5226700
2025-02-07,4337.66015625,4365.31005859375,4331.02001953125,4334.47021484375,5574900
2025-02-10,4348.97021484375,4357.75,4334.990234375,4345.22998046875,4295400
2025-02-11,4338.2099609375,4350.4599609375,4327.91015625,4342.5,4613100
2025-02-12,4380.6298828125,4388.60009765625,4360.60986328125,4365.85986328125,7644200
2025-02-13,4432.8798828125,4438.27001953125,4401.41015625,4423.47021484375,7546200
2025-02-14,4396.580078125,4433.68017578125,4392.7001953125,4431.2900390625,6746300
2025-02-17,4402.31005859375,4407.759765625,4392.2001953125,4392.5,3930100
2025-02-18,4414.0400390625,4414.7998046875,4384.06005859375,4410.77978515625,4579700
2025-02-19,4370.16015625,4423.68017578125,4370.16015625,4417.66015625,4983600
2025-02-20,4369.35009765625,4388.52001953125,4360.89013671875,4372.72021484375,4899600
2025-02-21,4405.39013671875,4405.39013671875,4369.97998046875,4373.68017578125,5462000
2025-02-24,4406.9599609375,4429.14013671875,4399.85009765625,4405.81005859375,4974000
2025-02-25,4398.7998046875,4434.2099609375,4398.7998046875,4399.5,5323300
2025-02-26,4476.06005859375,4484.419921875,4446.10986328125,4459.97998046875,8581800
2025-02-27,4447.31005859375,4455.66015625,4416.06005859375,4447.6298828125,7747700
2025-02-28,4420.509765625,4428.22998046875,4392.25,4414.3701171875,27444100
2025-03-03,4469.64990234375,4478.39990234375,4424.1298828125,4429.56005859375,6865200
2025-03-04,4424.009765625,4464.33984375,4415.0400390625,4440.2998046875,6863500
2025-03-05,4460.43994140625,4484.14013671875,4437.14990234375,4442.7001953125,6991700
2025-03-06,4463.3701171875,4470.5,4405.06982421875,4466.919921875,8051300
2025-03-07,4469.33984375,4483.25,4439.490234375,4440.72998046875,7787400
2025-03-10,4360.9599609375,4469.08984375,4357.10986328125,4461.58984375,7381300
2025-03-11,4296.6298828125,4370.6201171875,4288.35009765625,4351.259765625,7771000
2025-03-12,4386.419921875,4408.669921875,4334.68017578125,4334.68017578125,7021000
2025-03-13,4364.41015625,4399.7001953125,4351.7001953125,4377.58984375,5618800
2025-03-14,4410.1201171875,4415.47998046875,4362.81005859375,4372.6298828125,5860600
2025-03-17,4477.9501953125,4480.419921875,4429.91015625,4430.93994140625,4717300
2025-03-18,4500.10009765625,4511.4599609375,4480.43017578125,4495.97021484375,5402700
2025-03-19,4499.43017578125,4504.31982421875,4480.89990234375,4487.47021484375,5419600
2025-03-20,4487.83984375,4508.14990234375,4461.16015625,4503.18994140625,5445300
2025-03-21,4479.8798828125,4487.14990234375,4456.31005859375,4464.669921875,18049900
2025-03-24,4474.3701171875,4500.27001953125,4452.7001953125,4499.6201171875,4657900
2025-03-25,4482.2001953125,4513.7998046875,4475.7900390625,4475.7900390625,4580200
2025-03-26,4434.14990234375,4483.18017578125,4420.06005859375,4483.18017578125,5245100
2025-03-27,4434.6201171875,4446.27978515625,4412.5498046875,4416.2001953125,6090700
2025-03-28,4406.6201171875,4452.56005859375,4396.64013671875,4424.77978515625,5728500
2025-03-31,4335.419921875,4367.33984375,4314.64013671875,4367.33984375,6784000
2025-04-01,4365.93017578125,4373.7900390625,4345.490234375,4365.7900390625,5684600
2025-04-02,4344.169921875,4344.169921875,4302.16015625,4326.75,5718900
2025-04-03,4294.72998046875,4346.31005859375,4276.009765625,4278.06982421875,8210800
2025-04-04,4093.590087890625,4255.7900390625,4063.199951171875,4246.9501953125,11703000
2025-04-07,3930.25,4072.699951171875,3827.280029296875,3881.179931640625,14078900
2025-04-08,4052.27001953125,4096.009765625,3985.989990234375,4015.239990234375,9110700
2025-04-09,3862.219970703125,3959.050048828125,3858.669921875,3931.590087890625,9257800
2025-04-10,3985.610107421875,4176.39013671875,3985.610107421875,4106.669921875,7764400
2025-04-11,4028.969970703125,4047.43994140625,3961.239990234375,4034.159912109375,6816900
2025-04-14,4134.52001953125,4139.77978515625,4088.419921875,4111.10986328125,4765700
2025-04-15,4195.2998046875,4195.2998046875,4141.169921875,4144.83984375,5643800
2025-04-16,4200.97998046875,4200.97998046875,4164.27001953125,4178.18994140625,5594600
